P230,[0-1],[0-1],[0-1],[0-3],[0-2],[0-2],[0-5],[0-5],[0-1],[0-3],[0-2],[0-1],[0-0],[0-5],[0-2],[0-1],[0-3],[0-2],[0-5],[0-0],[0-3],[0-2],[0-4],[0-8],[0-5],[0-5],[0-1],[0-0],[0-3],[0-0],[0-1],[0-1],[0-1],[0-4],[0-1],[0-5],[0-1],[0-3],[0-1],[0-2],[1-4],[0-1],[0-0],[0-5],[0-2],[0-1],[0-1],[0-1],[0-3],[0-1],[0-4],[0-4],b,Group: 34
P813,[0-1],[0-1],[0-1],[0-3],[0-2],[0-2],[0-5],[0-5],[0-1],[0-3],[0-2],[0-1],[0-0],[0-5],[0-2],[0-1],[0-3],[0-2],[0-5],[0-0],[0-3],[0-2],[0-4],[0-8],[0-5],[0-5],[0-1],[0-0],[0-3],[0-0],[0-1],[0-1],[0-1],[0-4],[0-1],[0-5],[0-1],[0-3],[0-1],[0-2],[1-4],[0-1],[0-0],[0-5],[0-2],[0-1],[0-1],[0-1],[0-3],[0-1],[0-4],[0-4],b,Group: 34
P678,[0-1],[0-1],[0-1],[0-3],[0-2],[0-2],[0-5],[0-5],[0-1],[0-3],[0-2],[0-1],[0-0],[0-5],[0-2],[0-1],[0-3],[0-2],[0-5],[0-0],[0-3],[0-2],[0-4],[0-8],[0-5],[0-5],[0-1],[0-0],[0-3],[0-0],[0-1],[0-1],[0-1],[0-4],[0-1],[0-5],[0-1],[0-3],[0-1],[0-2],[1-4],[0-1],[0-0],[0-5],[0-2],[0-1],[0-1],[0-1],[0-3],[0-1],[0-4],[0-4],b,Group: 34
P238,[0-1],[0-1],[0-1],[0-3],[0-2],[0-2],[0-5],[0-5],[0-1],[0-3],[0-2],[0-1],[0-0],[0-5],[0-2],[0-1],[0-3],[0-2],[0-5],[0-0],[0-3],[0-2],[0-4],[0-8],[0-5],[0-5],[0-1],[0-0],[0-3],[0-0],[0-1],[0-1],[0-1],[0-4],[0-1],[0-5],[0-1],[0-3],[0-1],[0-2],[1-4],[0-1],[0-0],[0-5],[0-2],[0-1],[0-1],[0-1],[0-3],[0-1],[0-4],[0-4],b,Group: 34
P590,[0-5],[0-5],[0-9],[0-6],[0-4],[0-8],[0-4],[0-7],[0-10],[0-9],[0-5],[0-5],[0-4],[0-8],[0-6],[0-4],[0-6],[0-5],[0-8],[0-5],[0-6],[0-6],[0-9],[0-8],[0-5],[1-7],[0-5],[0-4],[0-5],[0-2],[0-6],[0-5],[0-6],[0-4],[0-4],[0-4],[0-6],[0-2],[0-3],[0-3],[1-6],[0-6],[0-7],[0-3],[0-3],[0-6],[0-4],[0-5],[0-3],[0-4],[0-7],[0-8],b,Group: 35
P383,[0-5],[0-5],[0-9],[0-6],[0-4],[0-8],[0-4],[0-7],[0-10],[0-9],[0-5],[0-5],[0-4],[0-8],[0-6],[0-4],[0-6],[0-5],[0-8],[0-5],[0-6],[0-6],[0-9],[0-8],[0-5],[1-7],[0-5],[0-4],[0-5],[0-2],[0-6],[0-5],[0-6],[0-4],[0-4],[0-4],[0-6],[0-2],[0-3],[0-3],[1-6],[0-6],[0-7],[0-3],[0-3],[0-6],[0-4],[0-5],[0-3],[0-4],[0-7],[0-8],b,Group: 35
P670,[0-5],[0-5],[0-9],[0-6],[0-4],[0-8],[0-4],[0-7],[0-10],[0-9],[0-5],[0-5],[0-4],[0-8],[0-6],[0-4],[0-6],[0-5],[0-8],[0-5],[0-6],[0-6],[0-9],[0-8],[0-5],[1-7],[0-5],[0-4],[0-5],[0-2],[0-6],[0-5],[0-6],[0-4],[0-4],[0-4],[0-6],[0-2],[0-3],[0-3],[1-6],[0-6],[0-7],[0-3],[0-3],[0-6],[0-4],[0-5],[0-3],[0-4],[0-7],[0-8],b,Group: 35
P316,[0-5],[0-5],[0-9],[0-6],[0-4],[0-8],[0-4],[0-7],[0-10],[0-9],[0-5],[0-5],[0-4],[0-8],[0-6],[0-4],[0-6],[0-5],[0-8],[0-5],[0-6],[0-6],[0-9],[0-8],[0-5],[1-7],[0-5],[0-4],[0-5],[0-2],[0-6],[0-5],[0-6],[0-4],[0-4],[0-4],[0-6],[0-2],[0-3],[0-3],[1-6],[0-6],[0-7],[0-3],[0-3],[0-6],[0-4],[0-5],[0-3],[0-4],[0-7],[0-8],b,Group: 35
P123,[0-5],[0-5],[0-9],[0-6],[0-4],[0-8],[0-4],[0-7],[0-10],[0-9],[0-5],[0-5],[0-4],[0-8],[0-6],[0-4],[0-6],[0-5],[0-8],[0-5],[0-6],[0-6],[0-9],[0-8],[0-5],[1-7],[0-5],[0-4],[0-5],[0-2],[0-6],[0-5],[0-6],[0-4],[0-4],[0-4],[0-6],[0-2],[0-3],[0-3],[1-6],[0-6],[0-7],[0-3],[0-3],[0-6],[0-4],[0-5],[0-3],[0-4],[0-7],[0-8],b,Group: 35
P310,[0-5],[1-5],[0-8],[1-5],[1-5],[0-6],[1-4],[0-6],[1-5],[1-5],[0-4],[0-6],[1-3],[0-6],[0-5],[0-7],[1-8],[0-4],[2-8],[0-8],[0-7],[2-5],[1-6],[0-6],[1-5],[2-5],[0-5],[0-4],[1-5],[1-3],[0-2],[0-5],[0-4],[0-5],[0-8],[0-7],[0-9],[0-5],[0-6],[0-5],[0-8],[1-5],[0-6],[0-6],[0-6],[1-6],[0-8],[0-6],[2-5],[1-7],[1-4],[2-9],b,Group: 36
P391,[0-5],[1-5],[0-8],[1-5],[1-5],[0-6],[1-4],[0-6],[1-5],[1-5],[0-4],[0-6],[1-3],[0-6],[0-5],[0-7],[1-8],[0-4],[2-8],[0-8],[0-7],[2-5],[1-6],[0-6],[1-5],[2-5],[0-5],[0-4],[1-5],[1-3],[0-2],[0-5],[0-4],[0-5],[0-8],[0-7],[0-9],[0-5],[0-6],[0-5],[0-8],[1-5],[0-6],[0-6],[0-6],[1-6],[0-8],[0-6],[2-5],[1-7],[1-4],[2-9],b,Group: 36
P265,[0-5],[1-5],[0-8],[1-5],[1-5],[0-6],[1-4],[0-6],[1-5],[1-5],[0-4],[0-6],[1-3],[0-6],[0-5],[0-7],[1-8],[0-4],[2-8],[0-8],[0-7],[2-5],[1-6],[0-6],[1-5],[2-5],[0-5],[0-4],[1-5],[1-3],[0-2],[0-5],[0-4],[0-5],[0-8],[0-7],[0-9],[0-5],[0-6],[0-5],[0-8],[1-5],[0-6],[0-6],[0-6],[1-6],[0-8],[0-6],[2-5],[1-7],[1-4],[2-9],b,Group: 36
P606,[0-5],[1-5],[0-8],[1-5],[1-5],[0-6],[1-4],[0-6],[1-5],[1-5],[0-4],[0-6],[1-3],[0-6],[0-5],[0-7],[1-8],[0-4],[2-8],[0-8],[0-7],[2-5],[1-6],[0-6],[1-5],[2-5],[0-5],[0-4],[1-5],[1-3],[0-2],[0-5],[0-4],[0-5],[0-8],[0-7],[0-9],[0-5],[0-6],[0-5],[0-8],[1-5],[0-6],[0-6],[0-6],[1-6],[0-8],[0-6],[2-5],[1-7],[1-4],[2-9],b,Group: 36
P303,[0-5],[1-5],[0-8],[1-5],[1-5],[0-6],[1-4],[0-6],[1-5],[1-5],[0-4],[0-6],[1-3],[0-6],[0-5],[0-7],[1-8],[0-4],[2-8],[0-8],[0-7],[2-5],[1-6],[0-6],[1-5],[2-5],[0-5],[0-4],[1-5],[1-3],[0-2],[0-5],[0-4],[0-5],[0-8],[0-7],[0-9],[0-5],[0-6],[0-5],[0-8],[1-5],[0-6],[0-6],[0-6],[1-6],[0-8],[0-6],[2-5],[1-7],[1-4],[2-9],b,Group: 36
P105,[0-8],[0-7],[0-6],[0-6],[0-5],[0-8],[0-6],[0-8],[0-12],[0-6],[0-10],[0-6],[0-8],[0-3],[0-5],[0-12],[0-6],[0-7],[0-6],[0-5],[0-6],[0-7],[0-5],[0-8],[0-6],[1-4],[0-3],[0-6],[0-8],[0-4],[0-8],[0-8],[0-7],[0-5],[0-5],[0-3],[0-9],[0-8],[0-3],[0-5],[0-6],[0-4],[0-4],[0-4],[0-8],[0-3],[0-11],[0-5],[0-6],[1-3],[0-5],[0-7],b,Group: 37
P156,[0-8],[0-7],[0-6],[0-6],[0-5],[0-8],[0-6],[0-8],[0-12],[0-6],[0-10],[0-6],[0-8],[0-3],[0-5],[0-12],[0-6],[0-7],[0-6],[0-5],[0-6],[0-7],[0-5],[0-8],[0-6],[1-4],[0-3],[0-6],[0-8],[0-4],[0-8],[0-8],[0-7],[0-5],[0-5],[0-3],[0-9],[0-8],[0-3],[0-5],[0-6],[0-4],[0-4],[0-4],[0-8],[0-3],[0-11],[0-5],[0-6],[1-3],[0-5],[0-7],b,Group: 37
P305,[0-8],[0-7],[0-6],[0-6],[0-5],[0-8],[0-6],[0-8],[0-12],[0-6],[0-10],[0-6],[0-8],[0-3],[0-5],[0-12],[0-6],[0-7],[0-6],[0-5],[0-6],[0-7],[0-5],[0-8],[0-6],[1-4],[0-3],[0-6],[0-8],[0-4],[0-8],[0-8],[0-7],[0-5],[0-5],[0-3],[0-9],[0-8],[0-3],[0-5],[0-6],[0-4],[0-4],[0-4],[0-8],[0-3],[0-11],[0-5],[0-6],[1-3],[0-5],[0-7],b,Group: 37
P646,[0-8],[0-7],[0-6],[0-6],[0-5],[0-8],[0-6],[0-8],[0-12],[0-6],[0-10],[0-6],[0-8],[0-3],[0-5],[0-12],[0-6],[0-7],[0-6],[0-5],[0-6],[0-7],[0-5],[0-8],[0-6],[1-4],[0-3],[0-6],[0-8],[0-4],[0-8],[0-8],[0-7],[0-5],[0-5],[0-3],[0-9],[0-8],[0-3],[0-5],[0-6],[0-4],[0-4],[0-4],[0-8],[0-3],[0-11],[0-5],[0-6],[1-3],[0-5],[0-7],b,Group: 37
P374,[0-4],[0-3],[0-3],[0-4],[0-6],[0-2],[0-7],[0-5],[0-5],[0-4],[0-6],[0-6],[0-3],[0-4],[0-6],[0-6],[0-3],[0-5],[0-3],[0-4],[0-3],[0-6],[1-7],[1-5],[0-9],[1-8],[0-5],[0-6],[0-4],[0-2],[0-8],[0-2],[0-4],[0-4],[0-6],[0-3],[0-2],[0-6],[0-3],[0-4],[0-7],[0-9],[0-5],[0-3],[1-6],[1-5],[0-7],[0-5],[0-4],[0-5],[1-7],[0-6],b,Group: 38
P245,[0-4],[0-3],[0-3],[0-4],[0-6],[0-2],[0-7],[0-5],[0-5],[0-4],[0-6],[0-6],[0-3],[0-4],[0-6],[0-6],[0-3],[0-5],[0-3],[0-4],[0-3],[0-6],[1-7],[1-5],[0-9],[1-8],[0-5],[0-6],[0-4],[0-2],[0-8],[0-2],[0-4],[0-4],[0-6],[0-3],[0-2],[0-6],[0-3],[0-4],[0-7],[0-9],[0-5],[0-3],[1-6],[1-5],[0-7],[0-5],[0-4],[0-5],[1-7],[0-6],b,Group: 38
P414,[0-4],[0-3],[0-3],[0-4],[0-6],[0-2],[0-7],[0-5],[0-5],[0-4],[0-6],[0-6],[0-3],[0-4],[0-6],[0-6],[0-3],[0-5],[0-3],[0-4],[0-3],[0-6],[1-7],[1-5],[0-9],[1-8],[0-5],[0-6],[0-4],[0-2],[0-8],[0-2],[0-4],[0-4],[0-6],[0-3],[0-2],[0-6],[0-3],[0-4],[0-7],[0-9],[0-5],[0-3],[1-6],[1-5],[0-7],[0-5],[0-4],[0-5],[1-7],[0-6],b,Group: 38
P150,[0-4],[0-3],[0-3],[0-4],[0-6],[0-2],[0-7],[0-5],[0-5],[0-4],[0-6],[0-6],[0-3],[0-4],[0-6],[0-6],[0-3],[0-5],[0-3],[0-4],[0-3],[0-6],[1-7],[1-5],[0-9],[1-8],[0-5],[0-6],[0-4],[0-2],[0-8],[0-2],[0-4],[0-4],[0-6],[0-3],[0-2],[0-6],[0-3],[0-4],[0-7],[0-9],[0-5],[0-3],[1-6],[1-5],[0-7],[0-5],[0-4],[0-5],[1-7],[0-6],b,Group: 38
P726,[0-4],[0-3],[0-3],[0-4],[0-6],[0-2],[0-7],[0-5],[0-5],[0-4],[0-6],[0-6],[0-3],[0-4],[0-6],[0-6],[0-3],[0-5],[0-3],[0-4],[0-3],[0-6],[1-7],[1-5],[0-9],[1-8],[0-5],[0-6],[0-4],[0-2],[0-8],[0-2],[0-4],[0-4],[0-6],[0-3],[0-2],[0-6],[0-3],[0-4],[0-7],[0-9],[0-5],[0-3],[1-6],[1-5],[0-7],[0-5],[0-4],[0-5],[1-7],[0-6],b,Group: 38
P734,[0-4],[0-3],[0-4],[0-6],[0-3],[0-8],[0-4],[0-4],[0-4],[0-5],[0-3],[0-9],[0-7],[0-4],[0-4],[0-6],[0-3],[0-2],[0-5],[0-5],[0-3],[0-3],[0-2],[0-7],[0-5],[0-8],[0-2],[0-5],[0-2],[0-3],[0-8],[0-2],[0-3],[0-3],[0-2],[0-3],[0-1],[0-4],[0-5],[0-6],[0-2],[0-3],[0-6],[0-4],[0-7],[0-4],[0-3],[0-4],[0-2],[0-3],[0-6],[0-5],b,Group: 39
P244,[0-4],[0-3],[0-4],[0-6],[0-3],[0-8],[0-4],[0-4],[0-4],[0-5],[0-3],[0-9],[0-7],[0-4],[0-4],[0-6],[0-3],[0-2],[0-5],[0-5],[0-3],[0-3],[0-2],[0-7],[0-5],[0-8],[0-2],[0-5],[0-2],[0-3],[0-8],[0-2],[0-3],[0-3],[0-2],[0-3],[0-1],[0-4],[0-5],[0-6],[0-2],[0-3],[0-6],[0-4],[0-7],[0-4],[0-3],[0-4],[0-2],[0-3],[0-6],[0-5],b,Group: 39
P199,[0-4],[0-3],[0-4],[0-6],[0-3],[0-8],[0-4],[0-4],[0-4],[0-5],[0-3],[0-9],[0-7],[0-4],[0-4],[0-6],[0-3],[0-2],[0-5],[0-5],[0-3],[0-3],[0-2],[0-7],[0-5],[0-8],[0-2],[0-5],[0-2],[0-3],[0-8],[0-2],[0-3],[0-3],[0-2],[0-3],[0-1],[0-4],[0-5],[0-6],[0-2],[0-3],[0-6],[0-4],[0-7],[0-4],[0-3],[0-4],[0-2],[0-3],[0-6],[0-5],b,Group: 39
P276,[0-4],[0-3],[0-4],[0-6],[0-3],[0-8],[0-4],[0-4],[0-4],[0-5],[0-3],[0-9],[0-7],[0-4],[0-4],[0-6],[0-3],[0-2],[0-5],[0-5],[0-3],[0-3],[0-2],[0-7],[0-5],[0-8],[0-2],[0-5],[0-2],[0-3],[0-8],[0-2],[0-3],[0-3],[0-2],[0-3],[0-1],[0-4],[0-5],[0-6],[0-2],[0-3],[0-6],[0-4],[0-7],[0-4],[0-3],[0-4],[0-2],[0-3],[0-6],[0-5],b,Group: 39
P271,[0-4],[0-3],[0-4],[0-6],[0-3],[0-8],[0-4],[0-4],[0-4],[0-5],[0-3],[0-9],[0-7],[0-4],[0-4],[0-6],[0-3],[0-2],[0-5],[0-5],[0-3],[0-3],[0-2],[0-7],[0-5],[0-8],[0-2],[0-5],[0-2],[0-3],[0-8],[0-2],[0-3],[0-3],[0-2],[0-3],[0-1],[0-4],[0-5],[0-6],[0-2],[0-3],[0-6],[0-4],[0-7],[0-4],[0-3],[0-4],[0-2],[0-3],[0-6],[0-5],b,Group: 39
P219,[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-2],[0-0],[0-1],[0-1],[0-1],b,Group: 40
P259,[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-2],[0-0],[0-1],[0-1],[0-1],b,Group: 40
P661,[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-2],[0-0],[0-1],[0-1],[0-1],b,Group: 40
P579,[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-2],[0-0],[0-1],[0-1],[0-1],b,Group: 40
P741,[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-2],[0-0],[0-1],[0-1],[0-1],b,Group: 40
P639,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],b,Group: 41
P472,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],b,Group: 41
P278,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],b,Group: 41
P465,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],b,Group: 41
P607,[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-1],[0-2],[0-0],[0-1],[0-1],[0-0],[0-2],[0-0],[0-1],[0-1],[0-0],[0-1],[0-1],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-1],[0-1],[0-0],[0-1],[0-0],[0-1],[0-1],b,Group: 41
P336,[0-7],[0-6],[0-5],[0-3],[0-7],[0-6],[0-6],[0-7],[0-6],[0-4],[0-5],[2-2],[0-6],[0-5],[0-9],[0-9],[0-5],[0-10],[0-7],[1-9],[0-5],[0-7],[0-8],[0-7],[0-12],[0-9],[0-5],[0-8],[0-6],[0-5],[0-5],[0-5],[0-3],[0-4],[0-3],[1-10],[0-5],[0-4],[0-7],[0-5],[0-2],[0-8],[0-4],[0-8],[0-5],[1-6],[1-7],[0-7],[0-5],[0-13],[0-6],[0-13],b,Group: 42
P2,[0-7],[0-6],[0-5],[0-3],[0-7],[0-6],[0-6],[0-7],[0-6],[0-4],[0-5],[2-2],[0-6],[0-5],[0-9],[0-9],[0-5],[0-10],[0-7],[1-9],[0-5],[0-7],[0-8],[0-7],[0-12],[0-9],[0-5],[0-8],[0-6],[0-5],[0-5],[0-5],[0-3],[0-4],[0-3],[1-10],[0-5],[0-4],[0-7],[0-5],[0-2],[0-8],[0-4],[0-8],[0-5],[1-6],[1-7],[0-7],[0-5],[0-13],[0-6],[0-13],b,Group: 42
P658,[0-7],[0-6],[0-5],[0-3],[0-7],[0-6],[0-6],[0-7],[0-6],[0-4],[0-5],[2-2],[0-6],[0-5],[0-9],[0-9],[0-5],[0-10],[0-7],[1-9],[0-5],[0-7],[0-8],[0-7],[0-12],[0-9],[0-5],[0-8],[0-6],[0-5],[0-5],[0-5],[0-3],[0-4],[0-3],[1-10],[0-5],[0-4],[0-7],[0-5],[0-2],[0-8],[0-4],[0-8],[0-5],[1-6],[1-7],[0-7],[0-5],[0-13],[0-6],[0-13],b,Group: 42
P791,[0-7],[0-6],[0-5],[0-3],[0-7],[0-6],[0-6],[0-7],[0-6],[0-4],[0-5],[2-2],[0-6],[0-5],[0-9],[0-9],[0-5],[0-10],[0-7],[1-9],[0-5],[0-7],[0-8],[0-7],[0-12],[0-9],[0-5],[0-8],[0-6],[0-5],[0-5],[0-5],[0-3],[0-4],[0-3],[1-10],[0-5],[0-4],[0-7],[0-5],[0-2],[0-8],[0-4],[0-8],[0-5],[1-6],[1-7],[0-7],[0-5],[0-13],[0-6],[0-13],b,Group: 42
P575,[0-5],[0-6],[0-7],[0-9],[0-7],[0-7],[0-7],[0-7],[0-6],[0-9],[0-4],[2-10],[0-5],[0-6],[0-5],[0-5],[0-7],[0-4],[0-8],[0-8],[1-5],[0-8],[0-4],[0-7],[0-9],[1-7],[0-4],[0-5],[0-5],[0-6],[0-4],[0-8],[1-5],[0-4],[0-4],[0-8],[0-8],[0-7],[1-6],[0-5],[0-6],[0-8],[1-8],[0-6],[0-7],[0-6],[0-5],[0-9],[1-9],[1-11],[0-8],[0-8],b,Group: 43
P363,[0-5],[0-6],[0-7],[0-9],[0-7],[0-7],[0-7],[0-7],[0-6],[0-9],[0-4],[2-10],[0-5],[0-6],[0-5],[0-5],[0-7],[0-4],[0-8],[0-8],[1-5],[0-8],[0-4],[0-7],[0-9],[1-7],[0-4],[0-5],[0-5],[0-6],[0-4],[0-8],[1-5],[0-4],[0-4],[0-8],[0-8],[0-7],[1-6],[0-5],[0-6],[0-8],[1-8],[0-6],[0-7],[0-6],[0-5],[0-9],[1-9],[1-11],[0-8],[0-8],b,Group: 43
P329,[0-5],[0-6],[0-7],[0-9],[0-7],[0-7],[0-7],[0-7],[0-6],[0-9],[0-4],[2-10],[0-5],[0-6],[0-5],[0-5],[0-7],[0-4],[0-8],[0-8],[1-5],[0-8],[0-4],[0-7],[0-9],[1-7],[0-4],[0-5],[0-5],[0-6],[0-4],[0-8],[1-5],[0-4],[0-4],[0-8],[0-8],[0-7],[1-6],[0-5],[0-6],[0-8],[1-8],[0-6],[0-7],[0-6],[0-5],[0-9],[1-9],[1-11],[0-8],[0-8],b,Group: 43
P161,[0-5],[0-6],[0-7],[0-9],[0-7],[0-7],[0-7],[0-7],[0-6],[0-9],[0-4],[2-10],[0-5],[0-6],[0-5],[0-5],[0-7],[0-4],[0-8],[0-8],[1-5],[0-8],[0-4],[0-7],[0-9],[1-7],[0-4],[0-5],[0-5],[0-6],[0-4],[0-8],[1-5],[0-4],[0-4],[0-8],[0-8],[0-7],[1-6],[0-5],[0-6],[0-8],[1-8],[0-6],[0-7],[0-6],[0-5],[0-9],[1-9],[1-11],[0-8],[0-8],b,Group: 43
P806,[0-5],[0-6],[0-7],[0-9],[0-7],[0-7],[0-7],[0-7],[0-6],[0-9],[0-4],[2-10],[0-5],[0-6],[0-5],[0-5],[0-7],[0-4],[0-8],[0-8],[1-5],[0-8],[0-4],[0-7],[0-9],[1-7],[0-4],[0-5],[0-5],[0-6],[0-4],[0-8],[1-5],[0-4],[0-4],[0-8],[0-8],[0-7],[1-6],[0-5],[0-6],[0-8],[1-8],[0-6],[0-7],[0-6],[0-5],[0-9],[1-9],[1-11],[0-8],[0-8],b,Group: 43
P567,[0-3],[0-7],[1-6],[0-9],[0-6],[1-5],[0-9],[0-7],[0-3],[0-5],[0-5],[0-4],[0-8],[1-8],[0-8],[0-7],[0-9],[0-4],[1-10],[0-3],[0-7],[0-7],[0-6],[0-5],[2-5],[0-10],[0-7],[0-3],[1-5],[0-7],[0-5],[0-7],[0-5],[0-5],[0-6],[0-6],[0-8],[1-6],[1-7],[1-7],[0-5],[1-8],[0-7],[0-7],[0-6],[0-6],[3-7],[1-9],[1-7],[1-7],[1-9],[3-11],b,Group: 44
P748,[0-3],[0-7],[1-6],[0-9],[0-6],[1-5],[0-9],[0-7],[0-3],[0-5],[0-5],[0-4],[0-8],[1-8],[0-8],[0-7],[0-9],[0-4],[1-10],[0-3],[0-7],[0-7],[0-6],[0-5],[2-5],[0-10],[0-7],[0-3],[1-5],[0-7],[0-5],[0-7],[0-5],[0-5],[0-6],[0-6],[0-8],[1-6],[1-7],[1-7],[0-5],[1-8],[0-7],[0-7],[0-6],[0-6],[3-7],[1-9],[1-7],[1-7],[1-9],[3-11],b,Group: 44
P675,[0-3],[0-7],[1-6],[0-9],[0-6],[1-5],[0-9],[0-7],[0-3],[0-5],[0-5],[0-4],[0-8],[1-8],[0-8],[0-7],[0-9],[0-4],[1-10],[0-3],[0-7],[0-7],[0-6],[0-5],[2-5],[0-10],[0-7],[0-3],[1-5],[0-7],[0-5],[0-7],[0-5],[0-5],[0-6],[0-6],[0-8],[1-6],[1-7],[1-7],[0-5],[1-8],[0-7],[0-7],[0-6],[0-6],[3-7],[1-9],[1-7],[1-7],[1-9],[3-11],b,Group: 44
P768,[0-3],[0-7],[1-6],[0-9],[0-6],[1-5],[0-9],[0-7],[0-3],[0-5],[0-5],[0-4],[0-8],[1-8],[0-8],[0-7],[0-9],[0-4],[1-10],[0-3],[0-7],[0-7],[0-6],[0-5],[2-5],[0-10],[0-7],[0-3],[1-5],[0-7],[0-5],[0-7],[0-5],[0-5],[0-6],[0-6],[0-8],[1-6],[1-7],[1-7],[0-5],[1-8],[0-7],[0-7],[0-6],[0-6],[3-7],[1-9],[1-7],[1-7],[1-9],[3-11],b,Group: 44
